auctionId,auctionSeason,auctionNumber,Item, Price ,Display Name,Category
202622,2026,22,8k Bonus,"1,615.00",Path to Enlightenment (Fragment 4),Premium
202622,2026,22,Alchemist's Ink,3.1,Alchemist's Ink,Trade 1
202622,2026,22,Alchemist's Parchment,2.1,Alchemist's Parchment,Trade 1
202622,2026,22,Aragonite,9,Aragonite,Trade 2
202622,2026,22,Darkwood Plank,1.55,Darkwood Plank,Trade 1
202622,2026,22,Dwarven Steel,2.1,Dwarven Steel,Trade 1
202622,2026,22,Elven Bismuth,22.01,Elven Bismuth,Trade 2
202622,2026,22,Enchanter's Munition,4.5,Enchanter's Munition,Trade 1
202622,2026,22,Guild Button,2.25,Adventurers' Guild Button,Bonus
202622,2026,22,Minotaur Hide,2.8,Minotaur Hide,Trade 1
202622,2026,22,Mystic Silk,1.55,Mystic Silk,Trade 1
202622,2026,22,Oil of Enchantment,34.5,Oil of Enchantment,Trade 2
202622,2026,22,Patron Pin,375,Patron Pin,Premium
202622,2026,22,Philosopher's Stone,1.35,Philosopher's Stone,Trade 1
202622,2026,22,Preorder Bonus,0.41,Drake's Draught,Preorder
202622,2026,22,PYP,55,Ultra Rare,Ultra Rare
202622,2026,22,Wish,114,Wish Ring,Premium
202622,2026,22,"1,000 GP Gold Bar",8,"1,000 GP Gold Bar",Trade 2
202622,2026,22,Treasure Chip,3.23,Treasure Chip (each),Preorder
202622,2026,22,1k Bonus,205,Ring of the 1st Circle,Premium
202622,2026,22,2k Bonus,102.31,Mark of the 1st Tenet,Premium
202622,2026,22,Alchemist's Ink,2.58,Alchemist's Ink,Trade 1
202622,2026,22,Alchemist's Parchment,0.75,Alchemist's Parchment,Trade 1
202622,2026,22,Aragonite,8.25,Aragonite,Trade 2
202622,2026,22,Darkwood Plank,1.1,Darkwood Plank,Trade 1
202622,2026,22,Dwarven Steel,2,Dwarven Steel,Trade 1
202622,2026,22,Elven Bismuth,19.17,Elven Bismuth,Trade 2
202622,2026,22,Enchanter's Munition,4.4,Enchanter's Munition,Trade 1
202622,2026,22,Guild Button,2.25,Adventurers' Guild Button,Bonus
202622,2026,22,Minotaur Hide,2.5,Minotaur Hide,Trade 1
202622,2026,22,Mystic Silk,1.05,Mystic Silk,Trade 1
202622,2026,22,Oil of Enchantment,30,Oil of Enchantment,Trade 2
202622,2026,22,Philosopher's Stone,1.2,Philosopher's Stone,Trade 1
202622,2026,22,Preorder Bonus,0.41,Drake's Draught,Preorder
202622,2026,22,PYP,46,Ultra Rare,Ultra Rare
202623,2026,23,"1,000 GP Gold Bar",12,"1,000 GP Gold Bar",Trade 2
202623,2026,23,Treasure Chip,3.7,Treasure Chip (each),Preorder
202623,2026,23,1k Bonus,155,Ring of the 1st Circle,Premium
202623,2026,23,2k Bonus,115,Mark of the 1st Tenet,Premium
202623,2026,23,8k Bonus,"1,620.00",Path to Enlightenment (Fragment 4),Premium
202623,2026,23,Alchemist's Ink,2.2,Alchemist's Ink,Trade 1
202623,2026,23,Alchemist's Parchment,1.6,Alchemist's Parchment,Trade 1
202623,2026,23,Aragonite,8.26,Aragonite,Trade 2
202623,2026,23,Darkwood Plank,1.1,Darkwood Plank,Trade 1
202623,2026,23,Dwarven Steel,1.68,Dwarven Steel,Trade 1
202623,2026,23,Elven Bismuth,27,Elven Bismuth,Trade 2
202623,2026,23,Enchanter's Munition,4.3,Enchanter's Munition,Trade 1
202623,2026,23,Guild Button,0.75,Adventurers' Guild Button,Bonus
202623,2026,23,Minotaur Hide,2.75,Minotaur Hide,Trade 1
202623,2026,23,Mystic Silk,1.3,Mystic Silk,Trade 1
202623,2026,23,Oil of Enchantment,34,Oil of Enchantment,Trade 2
202623,2026,23,Patron Pin,380,Patron Pin,Premium
202623,2026,23,Philosopher's Stone,1.4,Philosopher's Stone,Trade 1
202623,2026,23,Preorder Bonus,0.41,Drake's Draught,Preorder
202623,2026,23,PYP,61,Ultra Rare,Ultra Rare
202623,2026,23,Wish,110,Wish Ring,Premium
202623,2026,23,"1,000 GP Gold Bar",9.75,"1,000 GP Gold Bar",Trade 2
202623,2026,23,Treasure Chip,3.65,Treasure Chip (each),Preorder
202623,2026,23,1k Bonus,119.11,Ring of the 1st Circle,Premium
202623,2026,23,2k Bonus,100,Mark of the 1st Tenet,Premium
202623,2026,23,Alchemist's Ink,2.09,Alchemist's Ink,Trade 1
202623,2026,23,Alchemist's Parchment,1.43,Alchemist's Parchment,Trade 1
202623,2026,23,Aragonite,7.75,Aragonite,Trade 2
202623,2026,23,Darkwood Plank,0.87,Darkwood Plank,Trade 1
202623,2026,23,Dwarven Steel,1.68,Dwarven Steel,Trade 1
202623,2026,23,Elven Bismuth,25,Elven Bismuth,Trade 2
202623,2026,23,Enchanter's Munition,4.3,Enchanter's Munition,Trade 1
202623,2026,23,Guild Button,0.5,Adventurers' Guild Button,Bonus
202623,2026,23,Minotaur Hide,2.65,Minotaur Hide,Trade 1
202623,2026,23,Mystic Silk,1.1,Mystic Silk,Trade 1
202623,2026,23,Oil of Enchantment,30.33,Oil of Enchantment,Trade 2
202623,2026,23,Philosopher's Stone,1.25,Philosopher's Stone,Trade 1
202623,2026,23,Preorder Bonus,0.41,Drake's Draught,Preorder
202623,2026,23,PYP,48,Ultra Rare,Ultra Rare
202624,2026,24,"1,000 GP Gold Bar",11.25,"1,000 GP Gold Bar",Trade 2
202624,2026,24,Treasure Chip,3.6,Treasure Chip (each),Preorder
202624,2026,24,1k Bonus,116,Ring of the 1st Circle,Premium
202624,2026,24,2k Bonus,100.01,Mark of the 1st Tenet,Premium
202624,2026,24,8k Bonus,"1,690.00",Path to Enlightenment (Fragment 4),Premium
202624,2026,24,Alchemist's Ink,3.45,Alchemist's Ink,Trade 1
202624,2026,24,Alchemist's Parchment,2.13,Alchemist's Parchment,Trade 1
202624,2026,24,Aragonite,12,Aragonite,Trade 2
202624,2026,24,Darkwood Plank,1.3,Darkwood Plank,Trade 1
202624,2026,24,Dwarven Steel,2.11,Dwarven Steel,Trade 1
202624,2026,24,Elven Bismuth,23,Elven Bismuth,Trade 2
202624,2026,24,Enchanter's Munition,4.5,Enchanter's Munition,Trade 1
202624,2026,24,Guild Button,0.25,Adventurers' Guild Button,Bonus
202624,2026,24,Minotaur Hide,4.16,Minotaur Hide,Trade 1
202624,2026,24,Mystic Silk,1.6,Mystic Silk,Trade 1
202624,2026,24,Oil of Enchantment,32.01,Oil of Enchantment,Trade 2
202624,2026,24,Patron Pin,385,Patron Pin,Premium
202624,2026,24,Philosopher's Stone,1.7,Philosopher's Stone,Trade 1
202624,2026,24,Preorder Bonus,0.66,Drake's Draught,Preorder
202624,2026,24,PYP,56,Ultra Rare,Ultra Rare
202624,2026,24,Wish,110,Wish Ring,Premium
202624,2026,24,"1,000 GP Gold Bar",10.28,"1,000 GP Gold Bar",Trade 2
202624,2026,24,Treasure Chip,3.6,Treasure Chip (each),Preorder
202624,2026,24,1k Bonus,105.25,Ring of the 1st Circle,Premium
202624,2026,24,2k Bonus,87,Mark of the 1st Tenet,Premium
202624,2026,24,Alchemist's Ink,2.09,Alchemist's Ink,Trade 1
202624,2026,24,Alchemist's Parchment,1.59,Alchemist's Parchment,Trade 1
202624,2026,24,Aragonite,8.76,Aragonite,Trade 2
202624,2026,24,Darkwood Plank,0.93,Darkwood Plank,Trade 1
202624,2026,24,Dwarven Steel,1.87,Dwarven Steel,Trade 1
202624,2026,24,Elven Bismuth,21,Elven Bismuth,Trade 2
202624,2026,24,Enchanter's Munition,4.43,Enchanter's Munition,Trade 1
202624,2026,24,Guild Button,0.25,Adventurers' Guild Button,Bonus
202624,2026,24,Minotaur Hide,2.82,Minotaur Hide,Trade 1
202624,2026,24,Mystic Silk,0.85,Mystic Silk,Trade 1
202624,2026,24,Oil of Enchantment,31.01,Oil of Enchantment,Trade 2
202624,2026,24,Philosopher's Stone,1.03,Philosopher's Stone,Trade 1
202624,2026,24,Preorder Bonus,0.41,Drake's Draught,Preorder
202624,2026,24,PYP,48.17,Ultra Rare,Ultra Rare
202625,2026,25,"1,000 GP Gold Bar",10.75,"1,000 GP Gold Bar",Trade 2
202625,2026,25,Treasure Chip,3.8,Treasure Chip (each),Preorder
202625,2026,25,1k Bonus,120,Ring of the 1st Circle,Premium
202625,2026,25,2k Bonus,106.02,Mark of the 1st Tenet,Premium
202625,2026,25,8k Bonus,"1,505.00",Path to Enlightenment (Fragment 4),Premium
202625,2026,25,Alchemist's Ink,3,Alchemist's Ink,Trade 1
202625,2026,25,Alchemist's Parchment,2.74,Alchemist's Parchment,Trade 1
202625,2026,25,Aragonite,11.25,Aragonite,Trade 2
202625,2026,25,Darkwood Plank,1.53,Darkwood Plank,Trade 1
202625,2026,25,Dwarven Steel,2.13,Dwarven Steel,Trade 1
202625,2026,25,Elven Bismuth,28,Elven Bismuth,Trade 2
202625,2026,25,Enchanter's Munition,6.03,Enchanter's Munition,Trade 1
202625,2026,25,Guild Button,0.25,Adventurers' Guild Button,Bonus
202625,2026,25,Minotaur Hide,3.16,Minotaur Hide,Trade 1
202625,2026,25,Mystic Silk,1.6,Mystic Silk,Trade 1
202625,2026,25,Oil of Enchantment,35,Oil of Enchantment,Trade 2
202625,2026,25,Patron Pin,375,Patron Pin,Premium
202625,2026,25,Philosopher's Stone,1.53,Philosopher's Stone,Trade 1
202625,2026,25,Preorder Bonus,0.53,Drake's Draught,Preorder
202625,2026,25,PYP,51,Ultra Rare,Ultra Rare
202625,2026,25,Wish,110,Wish Ring,Premium
202625,2026,25,"1,000 GP Gold Bar",9.27,"1,000 GP Gold Bar",Trade 2
202625,2026,25,Treasure Chip,3.8,Treasure Chip (each),Preorder
202625,2026,25,1k Bonus,105.25,Ring of the 1st Circle,Premium
202625,2026,25,2k Bonus,105,Mark of the 1st Tenet,Premium
202625,2026,25,Alchemist's Ink,2.3,Alchemist's Ink,Trade 1
202625,2026,25,Alchemist's Parchment,1.6,Alchemist's Parchment,Trade 1
202625,2026,25,Aragonite,9.25,Aragonite,Trade 2
202625,2026,25,Darkwood Plank,1.23,Darkwood Plank,Trade 1
202625,2026,25,Dwarven Steel,1.85,Dwarven Steel,Trade 1
202625,2026,25,Elven Bismuth,27,Elven Bismuth,Trade 2
202625,2026,25,Enchanter's Munition,6,Enchanter's Munition,Trade 1
202625,2026,25,Guild Button,0.25,Adventurers' Guild Button,Bonus
202625,2026,25,Minotaur Hide,2.3,Minotaur Hide,Trade 1
202625,2026,25,Mystic Silk,1.5,Mystic Silk,Trade 1
202625,2026,25,Oil of Enchantment,34,Oil of Enchantment,Trade 2
202625,2026,25,Philosopher's Stone,1.23,Philosopher's Stone,Trade 1
202625,2026,25,Preorder Bonus,0.34,Drake's Draught,Preorder
202625,2026,25,PYP,49,Ultra Rare,Ultra Rare
202626,2026,26,"1,000 GP Gold Bar",10.25,"1,000 GP Gold Bar",Trade 2
202626,2026,26,1k Bonus,110,Ring of the 1st Circle,Premium
202626,2026,26,2k Bonus,115,Mark of the 1st Tenet,Premium
202626,2026,26,8k Bonus,"1,672.01",Path to Enlightenment (Fragment 4),Premium
202626,2026,26,Alchemist's Ink,2.7,Alchemist's Ink,Trade 1
202626,2026,26,Alchemist's Parchment,1.8,Alchemist's Parchment,Trade 1
202626,2026,26,Aragonite,12,Aragonite,Trade 2
202626,2026,26,Darkwood Plank,1.53,Darkwood Plank,Trade 1
202626,2026,26,Dwarven Steel,2.2,Dwarven Steel,Trade 1
202626,2026,26,Elven Bismuth,25.01,Elven Bismuth,Trade 2
202626,2026,26,Enchanter's Munition,5.6,Enchanter's Munition,Trade 1
202626,2026,26,Guild Button,0.25,Adventurers' Guild Button,Bonus
202626,2026,26,Minotaur Hide,3.1,Minotaur Hide,Trade 1
202626,2026,26,Mystic Silk,1.7,Mystic Silk,Trade 1
202626,2026,26,Oil of Enchantment,37.03,Oil of Enchantment,Trade 2
202626,2026,26,Patron Pin,375,Patron Pin,Premium
202626,2026,26,Philosopher's Stone,1.9,Philosopher's Stone,Trade 1
202626,2026,26,PYP,56.51,Ultra Rare,Ultra Rare
202626,2026,26,Wish,120.01,Wish Ring,Premium
202626,2026,26,"1,000 GP Gold Bar",9.25,"1,000 GP Gold Bar",Trade 2
202626,2026,26,1k Bonus,102,Ring of the 1st Circle,Premium
202626,2026,26,2k Bonus,105,Mark of the 1st Tenet,Premium
202626,2026,26,Alchemist's Ink,2,Alchemist's Ink,Trade 1
202626,2026,26,Alchemist's Parchment,1.53,Alchemist's Parchment,Trade 1
202626,2026,26,Aragonite,11.51,Aragonite,Trade 2
202626,2026,26,Darkwood Plank,1.5,Darkwood Plank,Trade 1
202626,2026,26,Dwarven Steel,2.1,Dwarven Steel,Trade 1
202626,2026,26,Elven Bismuth,23.01,Elven Bismuth,Trade 2
202626,2026,26,Enchanter's Munition,5.5,Enchanter's Munition,Trade 1
202626,2026,26,Guild Button,0.25,Adventurers' Guild Button,Bonus
202626,2026,26,Minotaur Hide,2.75,Minotaur Hide,Trade 1
202626,2026,26,Mystic Silk,0.93,Mystic Silk,Trade 1
202626,2026,26,Oil of Enchantment,36.02,Oil of Enchantment,Trade 2
202626,2026,26,Philosopher's Stone,1.13,Philosopher's Stone,Trade 1
202626,2026,26,PYP,50.01,Ultra Rare,Ultra Rare
202627,2026,27,"1,000 GP Gold Bar",11.5,"1,000 GP Gold Bar",Trade 2
202627,2026,27,1k Bonus,121,Ring of the 1st Circle,Premium
202627,2026,27,2k Bonus,118,Mark of the 1st Tenet,Premium
202627,2026,27,8k Bonus,"1,628.00",Path to Enlightenment (Fragment 4),Premium
202627,2026,27,Alchemist's Ink,3.5,Alchemist's Ink,Trade 1
202627,2026,27,Alchemist's Parchment,6.33,Alchemist's Parchment,Trade 1
202627,2026,27,Aragonite,20,Aragonite,Trade 2
202627,2026,27,Darkwood Plank,1.68,Darkwood Plank,Trade 1
202627,2026,27,Dwarven Steel,2.12,Dwarven Steel,Trade 1
202627,2026,27,Elven Bismuth,36,Elven Bismuth,Trade 2
202627,2026,27,Enchanter's Munition,6,Enchanter's Munition,Trade 1
202627,2026,27,Guild Button,0.25,Adventurers' Guild Button,Bonus
202627,2026,27,Minotaur Hide,3.38,Minotaur Hide,Trade 1
202627,2026,27,Mystic Silk,1.6,Mystic Silk,Trade 1
202627,2026,27,Oil of Enchantment,60,Oil of Enchantment,Trade 2
202627,2026,27,Patron Pin,365,Patron Pin,Premium
202627,2026,27,Philosopher's Stone,1.38,Philosopher's Stone,Trade 1
202627,2026,27,PYP,68.5,Ultra Rare,Ultra Rare
202627,2026,27,Wish,110,Wish Ring,Premium
202627,2026,27,"1,000 GP Gold Bar",7.01,"1,000 GP Gold Bar",Trade 2
202627,2026,27,1k Bonus,110.01,Ring of the 1st Circle,Premium
202627,2026,27,2k Bonus,100.01,Mark of the 1st Tenet,Premium
202627,2026,27,Alchemist's Ink,2.78,Alchemist's Ink,Trade 1
202627,2026,27,Alchemist's Parchment,1.03,Alchemist's Parchment,Trade 1
202627,2026,27,Aragonite,14,Aragonite,Trade 2
202627,2026,27,Darkwood Plank,0.93,Darkwood Plank,Trade 1
202627,2026,27,Dwarven Steel,1.63,Dwarven Steel,Trade 1
202627,2026,27,Elven Bismuth,25,Elven Bismuth,Trade 2
202627,2026,27,Enchanter's Munition,6,Enchanter's Munition,Trade 1
202627,2026,27,Guild Button, -   ,Adventurers' Guild Button,Bonus
202627,2026,27,Minotaur Hide,2.53,Minotaur Hide,Trade 1
202627,2026,27,Mystic Silk,0.5,Mystic Silk,Trade 1
202627,2026,27,Oil of Enchantment,44,Oil of Enchantment,Trade 2
202627,2026,27,Philosopher's Stone,0.83,Philosopher's Stone,Trade 1
202627,2026,27,PYP,50.01,Ultra Rare,Ultra Rare
202628,2026,28,"1,000 GP Gold Bar",9.25,"1,000 GP Gold Bar",Trade 2
202628,2026,28,1k Bonus,125,Ring of the 1st Circle,Premium
202628,2026,28,2k Bonus,125,Mark of the 1st Tenet,Premium
202628,2026,28,8k Bonus,"1,555.00",Path to Enlightenment (Fragment 4),Premium
202628,2026,28,Alchemist's Ink,3.13,Alchemist's Ink,Trade 1
202628,2026,28,Alchemist's Parchment,2.08,Alchemist's Parchment,Trade 1
202628,2026,28,Aragonite,13.13,Aragonite,Trade 2
202628,2026,28,Darkwood Plank,1.3,Darkwood Plank,Trade 1
202628,2026,28,Dwarven Steel,2.2,Dwarven Steel,Trade 1
202628,2026,28,Elven Bismuth,30,Elven Bismuth,Trade 2
202628,2026,28,Enchanter's Munition,6,Enchanter's Munition,Trade 1
202628,2026,28,Guild Button,0.25,Adventurers' Guild Button,Bonus
202628,2026,28,Minotaur Hide,2.88,Minotaur Hide,Trade 1
202628,2026,28,Mystic Silk,1.5,Mystic Silk,Trade 1
202628,2026,28,Oil of Enchantment,48,Oil of Enchantment,Trade 2
202628,2026,28,Patron Pin,360,Patron Pin,Premium
202628,2026,28,Philosopher's Stone,1.8,Philosopher's Stone,Trade 1
202628,2026,28,PYP,60,Ultra Rare,Ultra Rare
202628,2026,28,Wish,96,Wish Ring,Premium
202628,2026,28,"1,000 GP Gold Bar",9,"1,000 GP Gold Bar",Trade 2
202628,2026,28,1k Bonus,113.74,Ring of the 1st Circle,Premium
202628,2026,28,2k Bonus,115,Mark of the 1st Tenet,Premium
202628,2026,28,Alchemist's Ink,2.1,Alchemist's Ink,Trade 1
202628,2026,28,Alchemist's Parchment,1.77,Alchemist's Parchment,Trade 1
202628,2026,28,Aragonite,11.26,Aragonite,Trade 2
202628,2026,28,Darkwood Plank,1.2,Darkwood Plank,Trade 1
202628,2026,28,Dwarven Steel,2.2,Dwarven Steel,Trade 1
202628,2026,28,Elven Bismuth,26,Elven Bismuth,Trade 2
202628,2026,28,Enchanter's Munition,5.6,Enchanter's Munition,Trade 1
202628,2026,28,Guild Button,0.25,Adventurers' Guild Button,Bonus
202628,2026,28,Minotaur Hide,2.5,Minotaur Hide,Trade 1
202628,2026,28,Mystic Silk,1.05,Mystic Silk,Trade 1
202628,2026,28,Oil of Enchantment,41,Oil of Enchantment,Trade 2
202628,2026,28,Philosopher's Stone,0.85,Philosopher's Stone,Trade 1
202628,2026,28,PYP,49.5,Ultra Rare,Ultra Rare
20262,2026,2,"1,000 GP Gold Bar",8,"1,000 GP Gold Bar",Trade 2
20262,2026,2,Treasure Chip,3.5,Treasure Chip (each),Preorder
20262,2026,2,1k Bonus,115,Ring of the 1st Circle,Premium
20262,2026,2,2k Bonus,100,Mark of the 1st Tenet,Premium
20262,2026,2,Alchemist's Ink,2,Alchemist's Ink,Trade 1
20262,2026,2,Alchemist's Parchment,1.5,Alchemist's Parchment,Trade 1
20262,2026,2,Aragonite,10,Aragonite,Trade 2
20262,2026,2,Darkwood Plank,1.25,Darkwood Plank,Trade 1
20262,2026,2,Dwarven Steel,1.75,Dwarven Steel,Trade 1
20262,2026,2,Elven Bismuth,23,Elven Bismuth,Trade 2
20262,2026,2,Enchanter's Munition,4,Enchanter's Munition,Trade 1
20262,2026,2,Guild Button,0.5,Adventurers' Guild Button,Bonus
20262,2026,2,Minotaur Hide,2.25,Minotaur Hide,Trade 1
20262,2026,2,Mystic Silk,1,Mystic Silk,Trade 1
20262,2026,2,Oil of Enchantment,31,Oil of Enchantment,Trade 2
20262,2026,2,Patron Pin,410,Patron Pin,Premium
20262,2026,2,Philosopher's Stone,1,Philosopher's Stone,Trade 1
20262,2026,2,Preorder Bonus,0.25,Drake's Draught,Preorder
20262,2026,2,PYP,50,Ultra Rare,Ultra Rare
20262,2026,2,Wish,105,Wish Ring,Premium
20262,2026,2,Golden Ticket,"1,000.00",Golden Ticket,Golden Ticket
202629,2026,29,"1,000 GP Gold Bar",9,"1,000 GP Gold Bar",Trade 2
202629,2026,29,1k Bonus,127,Ring of the 1st Circle,Premium
202629,2026,29,2k Bonus,125,Mark of the 1st Tenet,Premium
202629,2026,29,8k Bonus,"1,280.00",Path to Enlightenment (Fragment 4),Premium
202629,2026,29,Alchemist's Ink,4.25,Alchemist's Ink,Trade 1
202629,2026,29,Alchemist's Parchment,1.7,Alchemist's Parchment,Trade 1
202629,2026,29,Aragonite,15.04,Aragonite,Trade 2
202629,2026,29,Darkwood Plank,1.3,Darkwood Plank,Trade 1
202629,2026,29,Dwarven Steel,1.6,Dwarven Steel,Trade 1
202629,2026,29,Elven Bismuth,36,Elven Bismuth,Trade 2
202629,2026,29,Enchanter's Munition,6.1,Enchanter's Munition,Trade 1
202629,2026,29,Guild Button,0.25,Adventurers' Guild Button,Bonus
202629,2026,29,Minotaur Hide,3.16,Minotaur Hide,Trade 1
202629,2026,29,Mystic Silk,2.4,Mystic Silk,Trade 1
202629,2026,29,Oil of Enchantment,46,Oil of Enchantment,Trade 2
202629,2026,29,Patron Pin,370,Patron Pin,Premium
202629,2026,29,Philosopher's Stone,1.85,Philosopher's Stone,Trade 1
202629,2026,29,PYP,60,Ultra Rare,Ultra Rare
202629,2026,29,Wish,125,Wish Ring,Premium
202629,2026,29,"1,000 GP Gold Bar",8.27,"1,000 GP Gold Bar",Trade 2
202629,2026,29,1k Bonus,118.13,Ring of the 1st Circle,Premium
202629,2026,29,2k Bonus,105,Mark of the 1st Tenet,Premium
202629,2026,29,Alchemist's Ink,3.3,Alchemist's Ink,Trade 1
202629,2026,29,Alchemist's Parchment,1.5,Alchemist's Parchment,Trade 1
202629,2026,29,Aragonite,13,Aragonite,Trade 2
202629,2026,29,Darkwood Plank,1.2,Darkwood Plank,Trade 1
202629,2026,29,Dwarven Steel,1.41,Dwarven Steel,Trade 1
202629,2026,29,Elven Bismuth,30,Elven Bismuth,Trade 2
202629,2026,29,Enchanter's Munition,6,Enchanter's Munition,Trade 1
202629,2026,29,Guild Button,0.25,Adventurers' Guild Button,Bonus
202629,2026,29,Minotaur Hide,2.6,Minotaur Hide,Trade 1
202629,2026,29,Mystic Silk,0.93,Mystic Silk,Trade 1
202629,2026,29,Oil of Enchantment,43.5,Oil of Enchantment,Trade 2
202629,2026,29,Philosopher's Stone,1.5,Philosopher's Stone,Trade 1
202629,2026,29,PYP,51.05,Ultra Rare,Ultra Rare
202630,2026,30,"1,000 GP Gold Bar",10.5,"1,000 GP Gold Bar",Trade 2
202630,2026,30,1k Bonus,115,Ring of the 1st Circle,Premium
202630,2026,30,2k Bonus,105,Mark of the 1st Tenet,Premium
202630,2026,30,8k Bonus,"1,112.72",Path to Enlightenment (Fragment 4),Premium
202630,2026,30,Alchemist's Ink,3.18,Alchemist's Ink,Trade 1
202630,2026,30,Alchemist's Parchment,2.1,Alchemist's Parchment,Trade 1
202630,2026,30,Aragonite,13.13,Aragonite,Trade 2
202630,2026,30,Darkwood Plank,1.5,Darkwood Plank,Trade 1
202630,2026,30,Dwarven Steel,2.11,Dwarven Steel,Trade 1
202630,2026,30,Elven Bismuth,45,Elven Bismuth,Trade 2
202630,2026,30,Enchanter's Munition,6,Enchanter's Munition,Trade 1
202630,2026,30,Guild Button,1.25,Adventurers' Guild Button,Bonus
202630,2026,30,Minotaur Hide,4.64,Minotaur Hide,Trade 1
202630,2026,30,Mystic Silk,1.1,Mystic Silk,Trade 1
202630,2026,30,Oil of Enchantment,48.5,Oil of Enchantment,Trade 2
202630,2026,30,Patron Pin,405,Patron Pin,Premium
202630,2026,30,Philosopher's Stone,1.73,Philosopher's Stone,Trade 1
202630,2026,30,PYP,70,Ultra Rare,Ultra Rare
202630,2026,30,Wish,135,Wish Ring,Premium
202630,2026,30,"1,000 GP Gold Bar",9.26,"1,000 GP Gold Bar",Trade 2
202630,2026,30,1k Bonus,110,Ring of the 1st Circle,Premium
202630,2026,30,2k Bonus,95,Mark of the 1st Tenet,Premium
202630,2026,30,Alchemist's Ink,2.93,Alchemist's Ink,Trade 1
202630,2026,30,Alchemist's Parchment,2,Alchemist's Parchment,Trade 1
202630,2026,30,Aragonite,10.29,Aragonite,Trade 2
202630,2026,30,Darkwood Plank,0.83,Darkwood Plank,Trade 1
202630,2026,30,Dwarven Steel,2,Dwarven Steel,Trade 1
202630,2026,30,Elven Bismuth,41,Elven Bismuth,Trade 2
202630,2026,30,Enchanter's Munition,5.6,Enchanter's Munition,Trade 1
202630,2026,30,Guild Button,1,Adventurers' Guild Button,Bonus
202630,2026,30,Minotaur Hide,2.4,Minotaur Hide,Trade 1
202630,2026,30,Mystic Silk,1,Mystic Silk,Trade 1
202630,2026,30,Oil of Enchantment,46,Oil of Enchantment,Trade 2
202630,2026,30,Philosopher's Stone,1.1,Philosopher's Stone,Trade 1
202630,2026,30,PYP,55,Ultra Rare,Ultra Rare
20264,2026,4,"1,000 GP Gold Bar",9,"1,000 GP Gold Bar",Trade 2
20264,2026,4,Treasure Chip,3.3,Treasure Chip (each),Preorder
20264,2026,4,1k Bonus,105,Ring of the 1st Circle,Premium
20264,2026,4,8k Bonus,"1,505.00",Path to Enlightenment (Fragment 4),Premium
20264,2026,4,Alchemist's Ink,2.5,Alchemist's Ink,Trade 1
20264,2026,4,Alchemist's Parchment,1.47,Alchemist's Parchment,Trade 1
20264,2026,4,Aragonite,11,Aragonite,Trade 2
20264,2026,4,Darkwood Plank,1.05,Darkwood Plank,Trade 1
20264,2026,4,Dwarven Steel,1.8,Dwarven Steel,Trade 1
20264,2026,4,Elven Bismuth,21,Elven Bismuth,Trade 2
20264,2026,4,Enchanter's Munition,4.6,Enchanter's Munition,Trade 1
20264,2026,4,Guild Button,0.75,Adventurers' Guild Button,Bonus
20264,2026,4,Minotaur Hide,2.6,Minotaur Hide,Trade 1
20264,2026,4,Mystic Silk,1.25,Mystic Silk,Trade 1
20264,2026,4,Oil of Enchantment,35,Oil of Enchantment,Trade 2
20264,2026,4,Patron Pin,405,Patron Pin,Premium
20264,2026,4,Philosopher's Stone,1.3,Philosopher's Stone,Trade 1
20264,2026,4,Preorder Bonus,0.5,Drake's Draught,Preorder
20264,2026,4,PYP,55,Ultra Rare,Ultra Rare
20264,2026,4,Wish,130,Wish Ring,Premium
202618,2026,18,"1,000 GP Gold Bar",8,"1,000 GP Gold Bar",Trade 2
202618,2026,18,Treasure Chip,3.3,Treasure Chip (each),Preorder
202618,2026,18,1k Bonus,105,Ring of the 1st Circle,Premium
202618,2026,18,2k Bonus,85,Mark of the 1st Tenet,Premium
202618,2026,18,8k Bonus,"1,605.00",Path to Enlightenment (Fragment 4),Premium
202618,2026,18,Alchemist's Ink,2.25,Alchemist's Ink,Trade 1
202618,2026,18,Alchemist's Parchment,1.25,Alchemist's Parchment,Trade 1
202618,2026,18,Aragonite,9,Aragonite,Trade 2
202618,2026,18,Darkwood Plank,1.25,Darkwood Plank,Trade 1
202618,2026,18,Dwarven Steel,1.75,Dwarven Steel,Trade 1
202618,2026,18,Elven Bismuth,26,Elven Bismuth,Trade 2
202618,2026,18,Enchanter's Munition,5.5,Enchanter's Munition,Trade 1
202618,2026,18,Guild Button,0.25,Adventurers' Guild Button,Bonus
202618,2026,18,Minotaur Hide,3.25,Minotaur Hide,Trade 1
202618,2026,18,Mystic Silk,1.25,Mystic Silk,Trade 1
202618,2026,18,Oil of Enchantment,35,Oil of Enchantment,Trade 2
202618,2026,18,Patron Pin,410,Patron Pin,Premium
202618,2026,18,Philosopher's Stone,1.25,Philosopher's Stone,Trade 1
202618,2026,18,Preorder Bonus,0.5,Drake's Draught,Preorder
202618,2026,18,PYP,50,Ultra Rare,Ultra Rare
202618,2026,18,Wish,110,Wish Ring,Premium
202632,2026,32,"1,000 GP Gold Bar",7.4,"1,000 GP Gold Bar",Trade 2
202632,2026,32,1k Bonus,85,Ring of the 1st Circle,Premium
202632,2026,32,2k Bonus,83,Mark of the 1st Tenet,Premium
202632,2026,32,8k Bonus,"1,400.00",Path to Enlightenment (Fragment 4),Premium
